word,frequency
following,3
spark,3
suitable,3
splintered,3
ultraconservative,3
now,3
ancient,3
anti-Christian,3
busy,3
involuntary,3
valuable,3
permit,3
moral,3
infidel,3
live,3
inconsistent,3
ideological,3
Labor,3
oral,3
affordable,3
newfound,3
impoverished,3
Angry,3
anti-regime,3
cover,3
straight,3
renowned,3
Danish,3
white,3
discriminatory,3
currently,3
deteriorating,3
sincere,3
obligatory,3
tough,3
inaccurate,3
Legal,3
immoral,3
sceptical,3
tyrannical,3
unconfirmed,3
four-year,3
Meanwhile,3
endless,3
weekly,3
provocative,3
Veteran,3
preparatory,3
close,3
irrelevant,3
still,3
brief,3
thorough,3
patriotic,3
immediately,3
run,3
principal,3
cold,3
horrific,3
bail,3
creative,3
travelled,3
directly,3
anti-SCAF,3
historic,3
far-reaching,3
debatable,3
romantic,3
southern,3
roundtable,3
problematic,3
defamatory,3
disappointing,3
armed,3
equitable,3
blind,3
African,3
rights-focused,3
working,3
adjacent,3
really,3
intermediate,3
unnamed,3
five-year,3
unemployed,3
criminalized,3
anti-Mubarak,3
selective,3
supportive,3
historical,3
campaigning,3
tangible,3
Iraqi,3
invalid,3
worldwide,3
endemic,3
excess,3
clean,3
post-Mubarak,3
dire,3
repeat,3
Environmental,3
100-member,3
actual,3
unjustified,3
unconscious,3
Local,3
sometimes,3
unofficial,3
urban,3
viral,3
institutional,3
Asian,3
bodily,3
uncertain,3
lead,3
look,3
30-year,3
alarming,3
rural,3
unlimited,3
unbiased,3
humiliating,3
usual,3
accessible,3
15-year-old,3
incorrect,3
suspicious,3
humanitarian,3
play,3
spiritual,3
diplomatic,3
Serious,3
nice,3
Sectarian,3
microbus,3
illogical,3
indecent,3
full-time,2
groundless,2
cut-rate,2
geographical,2
contentious,2
promotional,2
free-of-charge,2
yet,2
upscale,2
unanswered,2
inevitable,2
later,2
rational,2
vast,2
detrimental,2
cerebral,2
bogus,2
classic,2
statistical,2
inbound,2
in-depth,2
tolerant,2
cautious,2
merciful,2
Early,2
confusing,2
adamant,2
inseparable,2
aforementioned,2
persistent,2
typical,2
stereotypical,2
pre-existing,2
affirmative,2
29-year-old,2
counting,2
outrageous,2
selfish,2
well,2
ethical,2
unfavorable,2
palpable,2
reliable,2
precise,2
disproportionately,2
Few,2
viciously,2
unnecessary,2
mandatory,2
Violent,2
artistic,2
push,2
taboo,2
Secular,2
utter,2
conciliatory,2
blatant,2
underground,2
substantial,2
inevitably,2
consecutive,2
widening,2
consolidated,2
under-investment,2
finally,2
homemade,2
hasty,2
clearly,2
University,2
inclusive,2
optional,2
migrant,2
lawful,2
unpopular,2
grave,2
rotten,2
superficial,2
Preliminary,2
dirty,2
draconian,2
mean,2
imminent,2
quickly,2
dramatic,2
particulate,2
preemptive,2
skilled,2
socioeconomic,2
state-TV,2
Usually,2
wooden,2
clandestine,2
454-seat,2
coordinating,2
compliant,2
scientific,2
undemocratic,2
absurd,2
almost,2
long-running,2
run-off,2
horrible,2
freelance,2
socialist,2
simply,2
26-year-old,2
alone,2
fundamentalist,2
populist,2
feasible,2
abysmal,2
rigid,2
48-hour,2
headquarter,2
modest,2
rough,2
healthy,2
Suez,2
valid,2
pursuant,2
non-violent,2
continuing,2
embattled,2
renewable,2
eastern,2
cooperative,2
Parallel,2
onerous,2
iconic,2
pre-revolution,2
anti-Violence,2
respective,2
government-owned,2
silly,2
unregistered,2
10-year-old,2
mainly,2
regulatory,2
negligent,2
vocal,2
repetitive,2
societal,2
Yemeni,2
hot,2
passionate,2
20-year-old,2
routine,2
Lebanese,2
Al-Azhar,2
restrictive,2
misguided,2
out-dated,2
17-year-old,2
cubic,2
Army,2
Church,2
shameful,2
unspoken,2
mysterious,2
15-day,2
beloved,2
universal,2
tortured,2
righteous,2
tantamount,2
disproportionate,2
unfortunate,2
Future,2
gender-based,2
inadequate,2
constructive,2
civilized,2
decent,2
stand,2
ineffective,2
galvanized,2
influential,2
implicit,2
tremendous,2
prospective,2
Jordanian,2
philosophical,2
blank,2
considerable,2
18-year-old,2
policy-making,2
brokered,2
honorable,2
actually,2
perfect,2
rightful,2
mostly-Coptic,2
expatriate,2
identical,2
carcinogenic,2
27-year-old,2
far,2
unintentional,2
longtime,2
underlying,2
three-day,2
juristic,2
monitor,2
away,2
careful,2
defiant,2
red-handed,2
radical,2
loose,2
Regular,2
brand-named,2
28-year-old,2
coloured,2
long-standing,2
14-year-old,2
reasonable,2
specialized,2
Second,2
post-revolution,2
Sufi,2
satisfactory,2
two-month,2
murky,2
eager,2
preventative,2
paradoxical,2
deep-seated,2
co-option,2
instrumental,2
solid,2
fake,2
Washington-based,2
atheist,2
full-on,2
forceful,2
non-fresh,2
incomplete,2
satirical,2
fraudulent,2
nervous,2
drive-by,2
understandable,2
Random,2
ultra,2
Personal,2
month-long,2
passive,2
militarily,2
unexpected,2
two-way,2
genital,2
unmarried,2
unarmed,2
justifiable,2
compulsory,2
navy-controlled,2
yearly,2
rampant,2
short-term,2
anti-Semitic,2
technological,2
meaningless,2
accidentally,2
supplementary,2
surrounding,2
rife,2
horrifying,2
Only,2
remote,2
northern,2
anti-discrimination,2
unhindered,2
However,2
unfeasible,2
anti-terrorism,2
familiar,2
Tight,2
plain,2
mostly,2
missing,2
Female,2
partisan,2
automatic,2
staunch,2
fossil,2
brave,2
questionable,2
Hossam,2
longer,2
sensitive,2
time-consuming,2
sarcastic,2
vain,2
ablaze,2
Initial,2
malicious,2
unconditionally,2
realistic,2
associate,2
vindictive,2
spontaneous,2
confirm,2
naked,2
favorable,2
quadriplegic,2
correct,2
attractive,2
recognizable,2
unrealistic,2
polemical,2
Domestic,2
consistent,2
full-fledged,2
protective,2
six-month,2
polluted,2
concrete,2
rather,2
uncommon,2
interactive,2
Numerous,2
respiratory,2
loud,2
anti-American,2
dreadful,1
receptive,1
helping,1
colloquial,1
life-threatening,1
appellate,1
populous,1
clerical,1
indigent,1
water-sharing,1
call-in,1
freely,1
sporadic,1
Specific,1
capitalist,1
el-Mezan,1
conspiratorial,1
republican,1
wide-ranging,1
vote-buying,1
authoritative,1
fruitless,1
virtually,1
heavenly,1
seem,1
Practical,1
undersigned,1
all-powerful,1
Anti-torture,1
re-tried,1
unskilled,1
32-month,1
anecdotal,1
Women,1
starting,1
508-seat,1
abroad,1
five-week,1
24-year-old,1
purposeful,1
late-session,1
implacable,1
again,1
roughshod,1
theoretical,1
community-based,1
Refuting,1
ill-advised,1
tyrannous,1
unquestionable,1
privately-owned,1
Indelible,1
well-formed,1
leveraged,1
125th,1
baseless,1
Possible,1
home-made,1
foreign-funded,1
punctured,1
reverse,1
multinational,1
50-year-old,1
quiet,1
stray,1
unaccountable,1
Internet,1
32-member,1
despotic,1
non-Sunni,1
run-around,1
Adel,1
11-page,1
convincingly,1
defensive,1
pioneering,1
capable,1
extremely,1
unsolved,1
Kuwaiti,1
slow-witted,1
bearded,1
million-member,1
quote,1
municipal,1
low-lying,1
overbroad,1
sacred,1
escape,1
40-percent,1
self-evident,1
reckless,1
definitely,1
Vietnamese,1
tower-like,1
forlorn,1
corporate,1
holding,1
sympathetic,1
specifically,1
countrywide,1
electable,1
superior,1
12-member,1
irresponsible,1
flabbergasted,1
six-year,1
well-structured,1
non-peaceful,1
activity-censorship,1
Kenyan,1
118th,1
operational,1
okay,1
blacklist,1
investigating,1
generic,1
arrogant,1
unsurprised,1
glorious,1
intact,1
revolting,1
comport,1
uneven,1
Masralla,1
dubious,1
theological,1
proportional,1
battle-hardened,1
distraught,1
Successive,1
prosecutable,1
virtual,1
Once,1
post-1952,1
jurisdictional,1
prone,1
first-quarter,1
youthful,1
widely-hated,1
decades-long,1
undisputable,1
sunny,1
kindred,1
wake-up,1
manifest,1
respectful,1
two-hour,1
impressive,1
contrasting,1
first-round,1
watch,1
prejudicial,1
anti-drug,1
divinely-revealed,1
mid,1
indispensible,1
gender-sensitive,1
condescending,1
namely,1
peculiar,1
unwarranted,1
explosive,1
State,1
organizational,1
severely,1
Seventy-six,1
daunting,1
perplexing,1
Social,1
Deadly,1
scant,1
heavily,1
two-day,1
icy,1
definitive,1
working-class,1
jubilant,1
fortress-like,1
obey,1
Fady,1
humble,1
supervisory,1
undecided,1
Procedural,1
grandiose,1
Junior,1
go,1
inter-faith,1
grateful,1
one-year,1
pro-active,1
mock,1
helpless,1
pervasive,1
mature,1
el-felol,1
savage,1
metric,1
respectable,1
seeming,1
deformed,1
state-media,1
unilateral,1
Much,1
annually,1
reactionary,1
helpful,1
widely-read,1
untouched,1
tumultuous,1
retired,1
60-day,1
lagging,1
highest-ranking,1
emblematic,1
gargantuan,1
weeks-long,1
desperate,1
blunt,1
penetrating,1
monopolistic,1
participatory,1
uneconomical,1
read,1
anti-riot,1
state-affiliated,1
amounting,1
negatively,1
methodical,1
honorary,1
44th,1
Street,1
loving,1
bizarre,1
gender-responsive,1
secondary,1
apprehensive,1
www.badil.net,1
obsolete,1
budgetary,1
swollen,1
unattainable,1
13-year-old,1
unaccounted,1
wise,1
heinous,1
straightforward,1
win,1
Religious,1
scathing,1
non-Islamist,1
Long-term,1
living,1
sad,1
scare,1
pivotal,1
elusive,1
ex-Libyan,1
fertile,1
security-obsessed,1
Minor,1
unreported,1
exempt,1
productive,1
Vibrant,1
three-hour,1
non-binding,1
record-breaking,1
one-year-old,1
sharing,1
vigilant,1
fruitful,1
www.referendum.eg,1
controlling,1
unaffected,1
interfaith,1
el-Gadeeda,1
middle-aged,1
energy-intensive,1
Zayed,1
erroneous,1
evil,1
aborted,1
bruising,1
t.,1
www.commongroundnews.org,1
go-to,1
41-year-old,1
army-led,1
unqualified,1
one-sided,1
Neglected,1
unmet,1
voluntary,1
wholeheartedly,1
missionary,1
dissenting,1
remarkable,1
palliative,1
16-day,1
rebels.–Additional,1
non-professional,1
humane,1
already,1
audiovisual,1
casual,1
Court,1
surprising,1
traumatic,1
ultra-conservative,1
exhilarating,1
el-Sheikh,1
Effective,1
sensational,1
charitable,1
antagonistic,1
magical,1
Mubarak-era,1
incoming,1
accept,1
avid,1
policing,1
youth-led,1
quarterly,1
dizzying,1
unsuitable,1
week-long,1
abundant,1
grass-roots,1
non-legislative,1
ex-Egyptian,1
outright,1
not-for-profit,1
monetary,1
immature,1
mention,1
thirsty,1
Austrian,1
long-despised,1
www.lagna.idsc.gov.eg,1
subtle,1
sick,1
useless,1
destructive,1
net,1
shallow,1
elitist,1
blurry,1
untrue,1
non-consensual,1
nine-hour,1
slap,1
south-western,1
40-year,1
technology-based,1
posthumous,1
graphic,1
widely-used,1
commanding,1
soldering,1
effectively,1
pre-planned,1
wicked,1
inexperienced,1
video-sharing,1
democracy-minded,1
uncalled,1
hateful,1
Occasional,1
Ongoing,1
three-month,1
ugly,1
receiving,1
ballot-counting,1
al-Aela,1
—,1
obnoxious,1
delusional,1
unprepared,1
doubtful,1
Previous,1
trigger,1
unnoticed,1
sour,1
homeless,1
already-flawed,1
rhetorically,1
surgical,1
hereby,1
herbal,1
in-kind,1
Bitter,1
Slow-paced,1
eighth,1
Hawary,1
shy,1
indispensable,1
grubby,1
anti-religiosity,1
hefty,1
Civil,1
ex-interior,1
substantiated,1
post-uprising,1
qualitative,1
enlightened,1
organizing,1
pointless,1
hectic,1
incompetent,1
gradually,1
would-be,1
inspirational,1
47-year-old,1
venomous,1
Outspoken,1
lock,1
secretive,1
unconstitutionality,1
redrawn,1
Hughes,1
male-dominated,1
over-zealous,1
musical,1
Dead,1
partially,1
Late,1
fragmented,1
quasi-judicial,1
unsanitary,1
10-point,1
aby,1
dominant,1
ex-prime,1
Appropriate,1
terrible,1
chronic,1
proactive,1
student-organised,1
dislocated,1
19-year-old,1
all-year,1
literal,1
informal,1
imprisonable,1
reshuffling,1
burly,1
arid,1
smooth,1
Public,1
low-ranking,1
obedient,1
frosty,1
firmly,1
unstable,1
Due,1
Ninety-three,1
al-Fiqi,1
Criminal,1
smaller-scale,1
thuggish,1
bankrupt,1
pink,1
admittal,1
learning,1
inviolable,1
24th,1
immune,1
undeniable,1
pre-requisite,1
exemplary,1
watchful,1
ex-assistant,1
faraway,1
up-down,1
cruel,1
receive,1
stringent,1
seamless,1
biosimilar,1
bi-lateral,1
damaging,1
non-Muslim,1
amazing,1
grey,1
Past,1
mutually,1
southeastern,1
case-by-case,1
abhorrent,1
barbaric,1
tight-lipped,1
low-cost,1
unrelated,1
forcibly,1
egynews.net,1
alike,1
martial,1
Azab,1
thus,1
pro-Morsy,1
multilateral,1
miserable,1
unmarred,1
undefined,1
30-day,1
focal,1
Ugly,1
24-hour,1
Christian,1
acting,1
pragmatic,1
enraged,1
NWC,1
foundational,1
confidential,1
tepid,1
Cheap,1
12-year-old,1
Good,1
Taxi,1
untaxed,1
eventually,1
cynical,1
pregnant,1
sardonically,1
indefinite,1
structural,1
Mass,1
Impassionate,1
messy,1
subsequently,1
uncanny,1
punitive,1
snowy,1
Contrary,1
prominently,1
chaotic,1
covert,1
proud,1
constituiopnal,1
ambiguous,1
normative,1
visible,1
English-language,1
mid-level,1
unifying,1
pre-demonstration,1
Extraordinary,1
knee-jerk,1
Same,1
voluntarily,1
Full,1
proficient,1
represent,1
worthy,1
anus,1
anal,1
fear-mongering,1
curious,1
astounding,1
Potential,1
hazardous,1
monolithic,1
disruptive,1
visual,1
wary,1
retaliatory,1
underage,1
cellular,1
unjustifiable,1
pulmonary,1
defunct,1
relevant,1
True,1
intoxicating,1
escalating,1
officially,1
treacherous,1
umbilical,1
fearful,1
theatrical,1
overseas,1
geo-political,1
mythical,1
haphazard,1
anti-sexual,1
three-week-long,1
soap-box,1
holistic,1
delicate,1
app,1
resultant,1
courageous,1
unspeakable,1
fast,1
unacknowledged,1
toxic,1
east,1
elastic,1
64-seat,1
forgone,1
occasional,1
anti-military,1
nonexistent,1
all-male,1
less-empowered,1
disabled,1
field-work,1
dissident,1
misquote,1
unwritten,1
International,1
faulty,1
campaign-related,1
day-by-day,1
boost,1
tall,1
brand-name,1
robust,1
so-called,1
peacefully,1
decaying,1
counter-revolutionary,1
harassing,1
passing,1
nascent,1
Young,1
freedom-related,1
unlisted,1
criticising,1
papal,1
93rd,1
Israeli-Palestinian,1
conflicting,1
insidious,1
quantitative,1
all-judge,1
pluralistic,1
lucky,1
precarious,1
100-percent,1
congested,1
bitter,1
Plain-clothed,1
counter-revolution,1
roughly,1
Independent,1
sexually,1
unfixed,1
uneducated,1
diocesan,1
ultimate,1
labor-supply,1
resilient,1
single-winner,1
inner,1
unforeseen,1
NGOs,1
tidal,1
leave,1
one-month,1
Diab,1
Defense,1
devotional,1
competitive,1
Malaysian,1
conspiracy-tainted,1
appalling,1
second-class,1
undisputed,1
alarmist,1
32-year-old,1
staggering,1
overdue,1
intercultural,1
regime-hierarchy,1
hardly,1
Coptic,1
innovative,1
on-site,1
well-mannered,1
cross,1
actively,1
vote-rigging,1
Teary-eyed,1
existing,1
finely-drafted,1
stop,1
Papal,1
Torture,1
demographic,1
orderly,1
guesstimate,1
lower-income,1
sterile,1
exclusive,1
Enough,1
non-partisan,1
on-air,1
frantic,1
stupid,1
lamentable,1
variable,1
conditional,1
scholarly,1
remorseful,1
sorry,1
Proper,1
urgently,1
commonplace,1
residential,1
contemporary,1
Ordinary,1
lenient,1
post-colonial,1
alight,1
fully,1
112-year,1
re-districting,1
sharp,1
under-employment,1
counter-productive,1
untarnished,1
prestigious,1
Al-Zaghandy,1
taking,1
disingenuous,1
bipolar,1
well-connected,1
environment-related,1
stateless,1
ground-breaking,1
Hildyard,1
hollow,1
linguistic,1
incumbent,1
subjective,1
Industry,1
harmonious,1
entry-level,1
pro-development,1
literary,1
unproductive,1
Romantic,1
periodic,1
CSO,1
applicable,1
nether,1
outstanding,1
supra-constitutional,1
indebted,1
then-president,1
golden,1
explicit,1
automotive,1
liquid,1
re-autopsy,1
leaderless,1
party-owned,1
totalitarian,1
dimensional,1
sore,1
Special,1
deplorable,1
post-traumatic,1
parliemant,1
non-state,1
German,1
abiding,1
vibrant,1
dual,1
imprecise,1
80-million,1
Property,1
Equal,1
Damietta,1
eventual,1
closely,1
comical,1
scarred,1
pre-announced,1
remain,1
door-knocking,1
densely-populated,1
opposite,1
Ahmed,1
Government-run,1
untreated,1
Price,1
lax,1
unspecialized,1
de-facto,1
protest-weary,1
privy,1
well-financed,1
Instead,1
remember,1
invisible,1
picky,1
cut,1
opportunistic,1
gloomy,1
attainable,1
6-10pm,1
rowdy,1
falsely,1
expensive,1
face-to-face,1
Twenty-seven,1
terrestrial,1
tiny,1
22-year-old,1
beneficial,1
100th,1
three-week-old,1
innocuous,1
five-sector,1
25-year,1
approximate,1
independently-owned,1
medium-term,1
Currently,1
nation-wide,1
recently-enacted,1
year-and-a-half,1
signature-gathering,1
Real,1
preventive,1
biologically-related,1
Health,1
needy,1
impromptu,1
Cuban,1
overseeing,1
ICLD,1
operation…especially,1
looming,1
drunk,1
parental,1
high-powered,1
crusading,1
standard,1
dry,1
forcible,1
dental,1
undercover,1
under-pricing,1
82-year-old,1
unspoiled,1
furious,1
newly-introduced,1
Here,1
al-Adly,1
residual,1
unpatriotic,1
Unanswered,1
socially-acceptable,1
corresponding,1
recreational,1
rectal,1
cheerful,1
Mahala,1
give,1
practised,1
drug-related,1
unsure,1
non-religious,1
strange,1
blue,1
Undercover,1
Judicial,1
odd,1
hardworking,1
military-led,1
king-sized,1
recipient,1
shadow-like,1
22-day,1
fund,1
bleak,1
hospitable,1
Parliamentary,1
News,1
laying,1
dynamic,1
gruesome,1
grunt,1
half-governmental,1
match,1
conclusive,1
khaki,1
11th-floor,1
discernible,1
4-year,1
turning,1
ex-regime,1
royal,1
Chinese,1
frightening,1
Use,1
ambitious,1
grand,1
Extensive,1
constricted,1
Student,1
Yet,1
aty,1
bilateral,1
pre-set,1
developmental,1
uniformed,1
Nationwide,1
psychotic,1
outdated,1
illusionary,1
quarter-million,1
long-run,1
politically-motivated,1
irregular,1
vile,1
untapped,1
ever-present,1
www.dostor.org,1
fortunate,1
alternate,1
tipping,1
semi-skilled,1
Reconciliation,1
blind-eye,1
Civilian,1
al-Araby,1
fast-growing,1
anti-food,1
day-long,1
seven-month,1
coherent,1
loyal,1
20-year,1
filtering,1
awkward,1
undesirable,1
strip-searched,1
complementary,1
secure,1
backdoor,1
inefficient,1
undeveloped,1
dictatorial,1
not-guilty,1
precautionary,1
Different,1
alien,1
prompt,1
fitting,1
decentralized,1
smart,1
pathetic,1
anti-revolution,1
nightly,1
willful,1
electrifying,1
vote-counting,1
right-hand,1
disproportional,1
home-grown,1
colonialist-era,1
air-conditioned,1
first-hand,1
happen,1
perhaps,1
reproductive,1
69th,1
supervising,1
unambiguous,1
allergic,1
plausible,1
troubled,1
Holding,1
hungry,1
23-year-old,1
re-detaining,1
lady-like,1
wide-scale,1
state-security,1
five-month,1
encouraging,1
civil-state,1
unharmed,1
inherent,1
timid,1
York-based,1
pan-Arab,1
bright,1
10-man,1
banker-turned-political,1
prosperous,1
austere,1
torture-related,1
disastrous,1
fast-receding,1
comfortable,1
stick,1
regularly,1
thrill-trap,1
easily,1
wild,1
chauvinistic,1
90-minute,1
reliant,1
sketchy,1
urge,1
apathetic,1
distant,1
